A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,2,1525302675420,"{""internal_node_id"": ""0.0-2.0"", ""button_pressed"": 0, ""time_elapsed"": 254293, ""trial_index"": 2, ""rt"": 6847, ""stimulus"": ""\n\t\t\t\t<h1>Instructions Complete</h1>\n\n\t\t\t\tYou're now ready to begin seeing robots and predicting where they are from.\n\t\t\t\tYou will see 18 robots in total.\n\t\t\t\tRemember, you earn one cent for each correct prediction. Good luck!\n\t\t\t"", ""trial_type"": ""button-response""}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,3,1525302682956,"{""internal_node_id"": ""0.0-3.0-1.0"", ""color"": ""blue"", ""time_elapsed"": 261829, ""trial_index"": 3, ""rt"": 3525, ""correct"": true, ""group"": ""daxby"", ""response"": ""d"", ""trial_type"": ""robot""}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,4,1525302689687,"{""internal_node_id"": ""0.0-3.0-4.0"", ""color"": ""yellow"", ""time_elapsed"": 268561, ""trial_index"": 4, ""rt"": 2709, ""correct"": false, ""group"": ""daxby"", ""response"": ""k"", ""trial_type"": ""robot""}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,5,1525302698118,"{""internal_node_id"": ""0.0-3.0-6.0"", ""color"": ""yellow"", ""time_elapsed"": 276992, ""trial_index"": 5, ""rt"": 4423, ""correct"": false, ""group"": ""kizik"", ""response"": ""d"", ""trial_type"": ""robot""}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,6,1525302704196,"{""internal_node_id"": ""0.0-3.0-7.0"", ""color"": ""blue"", ""time_elapsed"": 283070, ""trial_index"": 6, ""rt"": 2073, ""correct"": true, ""group"": ""daxby"", ""response"": ""d"", ""trial_type"": ""robot""}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,7,1525302712221,"{""internal_node_id"": ""0.0-3.0-8.0"", ""color"": ""yellow"", ""time_elapsed"": 291093, ""trial_index"": 7, ""rt"": 3988, ""correct"": false, ""group"": ""daxby"", ""response"": ""k"", ""trial_type"": ""robot""}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,8,1525302750431,"{""internal_node_id"": ""0.0-3.0-2.0"", ""color"": ""blue"", ""time_elapsed"": 329304, ""trial_index"": 8, ""rt"": 34203, ""correct"": false, ""group"": ""daxby"", ""response"": ""k"", ""trial_type"": ""robot""}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,9,1525302758785,"{""internal_node_id"": ""0.0-3.0-3.0"", ""color"": ""blue"", ""time_elapsed"": 337657, ""trial_index"": 9, ""rt"": 4340, ""correct"": false, ""group"": ""daxby"", ""response"": ""k"", ""trial_type"": ""robot""}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,10,1525302763851,"{""internal_node_id"": ""0.0-3.0-5.0"", ""color"": ""yellow"", ""time_elapsed"": 342725, ""trial_index"": 10, ""rt"": 1060, ""correct"": true, ""group"": ""daxby"", ""response"": ""d"", ""trial_type"": ""robot""}"
A1D6XHHHMLC3VY:3NJM2BJS4W6XCRSB47Q1JJ5T8FTPC3,11,1525302770300,"{""internal_node_id"": ""0.0-3.0-0.0"", ""color"": ""blue"", ""time_elapsed"": 349173, ""trial_index"": 11, ""rt"": 2313, ""correct"": false, ""group"": ""kizik"", ""response"": ""d"", ""trial_type"": ""robot""}"
